HOUSEID,PERSONID,TRPTRANS,TRPACCMP,DRVRCNT,EDUC,HHFAMINC,HHSIZE,HHSTATE,HHVEHCNT,HOMEOWN,R_AGE_IMP,R_SEX_IMP,TRPMILES,TRVLCMIN,URBRUR,WORKER,WHYTRP1S,STRTTIME,TRIPPURP,choice,DA,SR,Transit,Bicycle,Walk,av_DA,av_SR,av_Transit,av_Bicycle,av_Walk,constant,DRVRCNT_imp,DRVRCNT_zero,DRVRCNT_one,DRVRCNT_two,DRVRCNT_3GE,education,less_Bachelor,Bachelor,Graduate,hhincome,hhincome_1,hhincome_2,hhincome_3,hhincome_4,hhsize,hhsize_1,hhsize_2,hhsize_3,hhsize_4,hhsize_5,hhsize3GE,HHVEHCNT_imp,veh_zero,veh_one,veh_two,veh_3GE,AGE,age_LE18,age18_24,age25_29,age30_44,age45_59,age60_74,age_75GE,Urban_Rural,Employ_status,Gender,Norm_tripmile,Norm_triptime,triptime_scaled,triptime_log,IndivID,ALT_16,ALT_23,ALT_45
30444434,1,3,0,1,4,6,1,NY,1,2,25,1,4.95,40,1,1,1,715,HBW,1,1,0,0,0,0,1,1,1,0,1,1,2,0,0,1,0,2,0,1,0,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,3,0,0,1,0,0,0,0,1,1,1,0.001690976,0.037178265,0.4,1.602059991,304444341,3,1,2
30444443,1,4,0,1,3,3,3,GA,1,2,41,2,30.942,30,1,1,1,630,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,1,0,1,0,0,3,0,0,1,0,0,1,2,0,0,1,0,4,0,0,0,1,0,0,0,1,1,0,0.010571932,0.027645377,0.3,1.477121255,304444431,2,1,4
30444487,1,3,0,1,4,7,1,NC,1,1,41,1,11.492,45,1,1,10,740,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,2,0,1,0,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,1,1,1,0.003926249,0.041944709,0.45,1.653212514,304444871,2,1,4
30444512,1,4,0,1,5,10,2,CA,1,2,38,1,8.568,15,1,1,10,645,HBW,1,1,0,0,0,0,1,1,1,1,0,1,2,0,0,1,0,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,1,1,1,0.002927176,0.013346044,0.15,1.176091259,304445121,3,3,1
30444545,2,3,0,2,3,6,2,TX,5,1,68,1,14.761,26,2,1,1,840,HBW,1,1,0,0,0,0,1,1,0,1,1,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,0,1,1,0.005043202,0.023832221,0.26,1.414973348,304445452,4,1,3
30444551,2,3,0,2,4,10,2,WI,3,1,52,2,6.888,20,1,1,10,830,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.002353153,0.018112488,0.2,1.301029996,304445512,2,1,4
30444563,1,4,0,2,4,9,2,AL,2,1,56,1,22.206,38,2,1,10,700,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,0,1,1,0.007587012,0.035271687,0.38,1.579783597,304445631,4,1,4
30444611,1,3,1,2,2,8,2,WI,4,1,59,2,27.517,35,2,1,1,600,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0.009401677,0.032411821,0.35,1.544068044,304446111,4,3,4
30444611,2,3,1,2,3,8,2,WI,4,1,64,1,27.547,40,2,1,1,630,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,0,1,1,0.009411927,0.037178265,0.4,1.602059991,304446112,4,3,4
30444638,2,3,0,3,1,5,3,TX,3,1,56,2,2.623,10,1,1,10,645,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,1,1,0,0,2,0,0,1,0,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.000895886,0.0085796,0.1,1,304446382,-1,-1,-1
30444664,3,4,1,2,2,6,3,AL,2,1,46,1,3.499,15,1,1,10,600,HBW,2,0,1,0,0,0,1,1,1,0,1,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,3,0,0,1,0,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.001195198,0.013346044,0.15,1.176091259,304446643,1,1,2
30444702,1,4,0,2,4,6,2,ME,2,1,32,2,6.657,11,1,1,10,750,HBW,1,1,0,0,0,0,1,1,0,1,0,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0.002274224,0.009532888,0.11,1.041392685,304447021,4,3,1
30444702,2,6,0,2,5,6,2,ME,2,1,34,1,17.529,26,1,1,10,702,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.005988973,0.023832221,0.26,1.414973348,304447022,-1,-1,-1
30444705,2,6,0,2,3,6,2,CA,2,1,26,1,22.112,35,1,1,10,620,HBW,1,1,0,0,0,0,1,1,0,0,1,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,3,0,0,1,0,0,0,0,1,1,1,0.007554894,0.032411821,0.35,1.544068044,304447052,4,1,2
30444724,1,3,0,1,5,7,2,CA,1,1,49,2,13.588,35,1,1,10,713,HBW,1,1,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,1,1,0,0.004642411,0.032411821,0.35,1.544068044,304447241,3,3,4
30444749,1,6,0,1,3,5,1,WI,1,1,49,1,20.504,50,2,1,10,655,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,0,1,1,0.007005472,0.046711153,0.5,1.698970004,304447491,4,1,4
30444874,1,3,0,2,5,10,2,TX,3,1,61,2,3.807,15,1,1,10,650,HBW,1,1,0,0,0,0,1,1,0,0,1,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,0,0.001300435,0.013346044,0.15,1.176091259,304448741,2,1,2
30444877,1,3,0,1,1,3,1,TX,1,97,70,2,3.016,15,1,1,10,840,HBW,1,1,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,1,1,0,0.001030166,0.013346044,0.15,1.176091259,304448771,1,1,4
30444893,2,6,0,2,5,11,2,CA,3,1,49,1,21.491,30,1,1,10,630,HBW,1,1,0,0,0,0,1,1,1,0,1,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.007342711,0.027645377,0.3,1.477121255,304448932,3,3,2
30444900,1,4,0,1,5,6,1,MT,1,1,43,2,0.877,5,1,1,10,710,HBW,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,1,1,0,0.000299312,0.003813155,0.05,0.698970004,304449001,4,4,4
30444910,3,3,0,3,2,5,3,NC,3,2,31,1,0.935,5,1,1,10,855,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,1,1,0,0,2,0,0,1,0,3,0,0,1,0,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.000319129,0.003813155,0.05,0.698970004,304449103,4,4,4
30444941,1,3,0,1,3,6,1,TX,2,1,60,1,9.773,17,1,1,10,625,HBW,1,1,0,0,0,0,1,0,1,0,0,1,2,0,0,1,0,1,1,0,0,3,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,1,0.0033389,0.015252622,0.17,1.230448921,304449411,1,4,4
30444958,1,4,0,1,5,1,1,MI,3,1,53,2,8.736,15,1,1,10,630,HBW,1,1,0,0,0,0,1,1,1,1,1,1,2,0,0,1,0,3,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.002984578,0.013346044,0.15,1.176091259,304449581,3,3,3
30444987,1,3,0,3,3,5,4,FL,3,1,45,2,1.616,10,1,1,10,830,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,1,1,0,0,2,0,0,1,0,4,0,0,0,1,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.000551814,0.0085796,0.1,1,304449871,4,1,4
30444987,2,5,0,3,4,5,4,FL,3,1,44,1,8.934,30,1,1,10,620,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,2,0,1,0,2,0,0,1,0,4,0,0,0,1,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.003052231,0.027645377,0.3,1.477121255,304449872,4,1,4
30444998,1,3,0,2,5,11,2,CA,2,1,53,1,7.905,24,1,1,10,856,HBW,1,1,0,0,0,0,1,0,1,1,1,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.002700642,0.021925643,0.24,1.380211242,304449981,1,4,3
30444998,2,4,0,2,5,11,2,CA,2,1,53,2,17.223,55,1,1,10,900,HBW,1,1,0,0,0,0,1,1,1,1,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.005884419,0.051477598,0.55,1.740362689,304449982,1,1,1
30445004,1,6,0,2,3,6,2,CA,2,2,64,1,2.915,45,1,1,10,600,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,1,0.000995657,0.041944709,0.45,1.653212514,304450041,2,1,4
30445064,2,3,0,2,3,3,2,AL,2,1,36,1,29.758,45,1,1,10,815,HBW,1,1,0,0,0,0,1,1,0,0,1,1,3,0,0,0,1,1,1,0,0,1,0,1,0,0,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.010167382,0.041944709,0.45,1.653212514,304450642,4,1,2
30445142,2,3,0,4,3,7,9,CA,3,1,43,1,7.239,15,1,1,10,615,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,1,1,0,0,3,0,0,0,1,5,0,0,0,0,1,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.002473082,0.013346044,0.15,1.176091259,304451422,4,1,4
30445154,1,4,0,2,5,9,2,CA,5,1,48,2,14.52,26,1,1,10,819,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.004960857,0.023832221,0.26,1.414973348,304451541,2,1,4
30445165,2,4,0,2,2,2,4,AZ,2,2,26,1,1.335,10,1,1,10,630,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,1,0,1,0,0,4,0,0,0,1,0,1,3,0,0,0,1,3,0,0,1,0,0,0,0,1,1,1,0.000455802,0.0085796,0.1,1,304451652,-1,-1,-1
30445255,1,4,0,1,3,6,1,NE,1,1,57,1,19.392,30,2,1,10,730,HBW,1,1,0,0,0,0,1,0,0,1,1,1,2,0,0,1,0,1,1,0,0,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,0,1,1,0.006625524,0.027645377,0.3,1.477121255,304452551,4,4,3
30445261,1,6,0,3,5,11,3,NC,5,1,69,1,39.479,60,1,1,10,800,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,3,0,0,1,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,1,0.013488857,0.056244042,0.6,1.77815125,304452611,4,3,4
30445261,2,4,0,3,5,11,3,NC,5,1,58,2,4.225,10,1,1,10,800,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,3,0,0,1,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.001443258,0.0085796,0.1,1,304452612,-1,-1,-1
30445261,3,6,0,3,3,11,3,NC,5,1,21,1,8.788,20,1,1,10,640,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,1,1,0,0,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0.003002345,0.018112488,0.2,1.301029996,304452613,4,3,4
30445264,1,3,0,1,4,7,2,CA,1,2,55,1,6.138,25,1,1,10,815,HBW,1,1,0,0,0,0,1,0,1,0,0,1,2,0,0,1,0,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,1,1,1,0.002096892,0.022878932,0.25,1.397940009,304452641,3,4,4
30445267,2,4,0,2,5,11,2,TX,3,1,60,1,12.651,25,1,1,10,630,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,1,0.004322257,0.022878932,0.25,1.397940009,304452672,4,4,4
30445296,1,4,2,2,3,5,4,SC,2,1,52,2,2.471,10,1,1,10,630,HBW,2,0,1,0,0,0,1,1,0,0,1,1,3,0,0,0,1,1,1,0,0,2,0,0,1,0,4,0,0,0,1,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.00084395,0.0085796,0.1,1,304452961,2,1,2
30445328,1,3,0,2,4,5,3,CA,3,2,41,1,4.897,16,2,1,10,602,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,2,0,0,1,0,3,0,0,1,0,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,0,1,1,0.001672867,0.014299333,0.16,1.204119983,304453281,4,3,4
30445328,3,3,0,2,5,5,3,CA,3,2,73,1,27.677,39,2,1,10,833,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,3,0,0,1,2,0,0,1,0,3,0,0,1,0,0,1,4,0,0,0,0,6,0,0,0,0,0,1,0,0,1,1,0.009456346,0.036224976,0.39,1.591064607,304453283,4,3,4
30445361,1,6,0,1,3,8,1,RI,1,2,78,1,7.873,20,1,1,10,745,HBW,1,1,0,0,0,0,1,1,0,1,1,1,2,0,0,1,0,1,1,0,0,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,7,0,0,0,0,0,0,1,1,1,1,0.002689708,0.018112488,0.2,1.301029996,304453611,2,2,3
30445363,1,4,0,1,3,3,1,TX,1,2,49,2,11.356,20,1,1,10,720,HBW,1,1,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,1,1,0,0.00387978,0.018112488,0.2,1.301029996,304453631,1,1,4
30445493,2,4,0,2,2,8,3,CA,2,1,52,1,8.135,15,1,1,10,830,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,3,0,0,1,0,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.002779228,0.013346044,0.15,1.176091259,304454932,4,1,4
30445505,1,3,1,2,5,8,2,NY,1,1,63,1,4.223,15,2,1,10,900,HBW,2,0,1,0,0,0,1,1,0,1,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,0,1,1,0.001442574,0.013346044,0.15,1.176091259,304455051,4,4,1
30445505,2,3,1,2,2,8,2,NY,1,1,58,2,4.221,15,2,1,10,900,HBW,2,0,1,0,0,0,1,1,0,1,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0.001441891,0.013346044,0.15,1.176091259,304455052,4,4,1
30445530,2,3,0,2,4,6,2,CA,2,2,60,2,3.694,15,1,1,10,900,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,0,0.001261826,0.013346044,0.15,1.176091259,304455302,4,3,4
30445531,1,3,0,1,5,7,1,NC,2,1,54,2,10.632,25,2,1,10,730,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0.003632404,0.022878932,0.25,1.397940009,304455311,4,1,4
30445549,1,4,0,3,4,11,3,SC,3,1,45,2,14.051,30,1,1,10,725,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,2,0,1,0,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.004800609,0.027645377,0.3,1.477121255,304455491,4,3,4
30445572,1,4,0,2,3,7,2,CA,2,1,55,2,2.437,6,1,1,10,715,HBW,1,1,0,0,0,0,1,1,1,0,1,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.000832333,0.004766444,0.06,0.77815125,304455721,1,1,2
30445578,1,6,0,2,3,6,6,CA,2,1,35,1,18.906,20,2,1,10,730,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,5,0,0,0,0,1,1,3,0,0,0,1,4,0,0,0,1,0,0,0,0,1,1,0.006459467,0.018112488,0.2,1.301029996,304455781,4,1,4
30445679,1,3,0,1,5,7,1,NY,1,2,52,1,7.826,25,1,1,10,830,HBW,1,1,0,0,0,0,1,0,1,1,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,1,1,1,0.002673649,0.022878932,0.25,1.397940009,304456791,1,4,1
30445689,2,4,0,3,2,6,3,NC,4,1,59,1,15.784,30,2,1,10,815,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,1,1,0,0,3,0,0,0,1,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,1,0.005392741,0.027645377,0.3,1.477121255,304456892,-1,-1,-1
30445727,1,11,0,2,3,1,3,TX,2,2,21,1,7.077,30,1,1,10,600,HBW,3,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,1,1,1,0,0,1,0,1,0,0,3,0,0,1,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,0,1,1,1,0.00241773,0.027645377,0.3,1.477121255,304457271,4,4,4
30445798,1,3,2,2,5,9,2,CA,2,1,53,2,22.938,30,1,1,10,645,HBW,2,0,1,0,0,0,1,1,0,0,1,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.007837122,0.027645377,0.3,1.477121255,304457981,4,1,2
30445819,1,3,0,2,5,8,4,WI,5,1,43,1,28.382,40,1,1,10,715,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.00969723,0.037178265,0.4,1.602059991,304458191,4,1,4
30445881,1,3,0,1,4,6,1,GA,2,1,62,1,5.815,15,1,1,10,815,HBW,1,1,0,0,0,0,1,1,1,1,1,1,2,0,0,1,0,2,0,1,0,3,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,1,0.00198653,0.013346044,0.15,1.176091259,304458811,3,3,3
30445883,1,6,0,2,3,6,4,SC,3,1,44,1,67.491,90,1,1,10,730,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.023060007,0.084842707,0.9,1.954242509,304458831,4,4,4
30445883,2,4,0,2,3,6,4,SC,3,1,37,2,10.64,20,1,1,10,800,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,0.003635137,0.018112488,0.2,1.301029996,304458832,-1,-1,-1
30445983,2,4,1,2,5,11,2,WI,2,1,55,2,11.617,20,2,1,10,730,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0.003968959,0.018112488,0.2,1.301029996,304459832,-1,-1,-1
30445984,1,4,4,1,2,3,2,NC,2,1,60,2,4.212,30,1,1,10,830,HBW,2,0,1,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,1,0,1,0,0,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,0,0.001438816,0.027645377,0.3,1.477121255,304459841,2,4,4
30446012,1,4,0,2,3,8,2,NY,2,2,48,2,8.759,15,2,1,10,735,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0.002992437,0.013346044,0.15,1.176091259,304460121,4,4,4
30446016,3,3,0,3,4,8,3,MI,6,1,29,1,31.623,50,2,1,10,705,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,2,0,1,0,3,0,0,0,1,3,0,0,1,0,0,1,4,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0.010804616,0.046711153,0.5,1.698970004,304460163,-1,-1,-1
30446037,2,6,0,2,3,10,5,TX,3,1,49,1,19.526,90,1,1,10,715,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,4,0,0,0,0,5,0,0,0,0,1,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.006671309,0.084842707,0.9,1.954242509,304460372,-1,-1,-1
30446059,2,3,2,4,4,6,6,CA,1,1,25,1,11.026,20,1,1,10,740,HBW,2,0,1,0,0,0,1,1,0,0,0,1,4,0,0,0,1,2,0,1,0,3,0,0,0,1,5,0,0,0,0,1,1,2,0,0,1,0,3,0,0,1,0,0,0,0,1,1,1,0.003767026,0.018112488,0.2,1.301029996,304460592,2,3,4
30446064,1,4,1,3,2,4,5,WI,3,2,45,2,5.359,15,1,1,1,830,HBW,2,0,1,0,0,0,1,1,0,0,0,1,4,0,0,0,1,1,1,0,0,2,0,0,1,0,5,0,0,0,0,1,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.001830723,0.013346044,0.15,1.176091259,304460641,4,4,4
30446064,2,5,1,3,1,4,5,WI,3,2,44,1,24.252,30,1,1,1,830,HBW,2,0,1,0,0,0,1,1,0,0,0,1,4,0,0,0,1,1,1,0,0,2,0,0,1,0,5,0,0,0,0,1,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.00828609,0.027645377,0.3,1.477121255,304460642,4,4,4
30446149,1,6,1,2,3,8,2,NC,4,1,42,1,5.278,15,2,1,1,800,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,0,1,1,0.001803047,0.013346044,0.15,1.176091259,304461491,-1,-1,-1
30446199,1,4,0,2,5,11,2,TX,2,1,47,1,23.527,45,1,1,10,815,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.008038372,0.041944709,0.45,1.653212514,304461991,2,3,4
30446233,1,3,0,1,5,6,1,NY,1,1,39,2,6.115,15,2,1,10,811,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0.002089034,0.013346044,0.15,1.176091259,304462331,4,3,4
30446249,1,4,0,4,5,8,4,SC,4,1,45,2,21.803,30,1,1,10,630,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,3,0,0,1,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.007449315,0.027645377,0.3,1.477121255,304462491,2,3,4
30446249,2,3,0,4,4,8,4,SC,4,1,48,1,9.42,30,1,1,10,630,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,2,0,1,0,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.003218287,0.027645377,0.3,1.477121255,304462492,-1,-1,-1
30446263,2,3,0,3,5,11,3,WI,4,1,55,2,12.524,20,2,1,10,650,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,3,0,0,1,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0.004278863,0.018112488,0.2,1.301029996,304462632,4,1,4
30446265,1,3,1,1,4,6,1,NY,1,2,52,1,0.391,5,1,1,10,630,HBW,2,0,1,0,0,0,1,1,0,0,0,1,2,0,0,1,0,2,0,1,0,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,1,1,1,0.000133255,0.003813155,0.05,0.698970004,304462651,2,3,4
30446271,1,3,0,2,5,10,2,GA,2,1,38,2,19.009,45,1,1,10,740,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0.00649466,0.041944709,0.45,1.653212514,304462711,2,3,4
30446387,2,4,0,2,3,8,4,TX,2,2,48,1,5.146,12,1,1,10,845,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.001757945,0.010486177,0.12,1.079181246,304463872,-1,-1,-1
